Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
CUST-04100,Female,43,No,0,Oakland,93003,33.880617,-118.597932,0,27,Offer B,Yes,31.42,Yes,Yes,Cable,195.5,No,Yes,No,No,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,107.76,2829.09,0.0,0,817.23,3646.32,Churned,Dissatisfaction,Network reliability
CUST-04101,Female,58,No,2,Oakland,92263,38.216299,-119.406379,9,60,Offer A,No,35.36,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,90.23,5168.54,0.0,0,1990.85,7159.39,Stayed,,
CUST-04102,Male,55,No,1,Sacramento,90743,39.076032,-122.368297,3,72,Offer D,Yes,28.54,Yes,Yes,Fiber Optic,99.2,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,110.58,6811.77,0.0,0,2121.13,8932.9,Churned,Competitor,Product dissatisfaction
CUST-04103,Female,28,No,0,Bakersfield,94154,37.897307,-120.880695,0,27,Offer C,Yes,23.47,Yes,Yes,Fiber Optic,176.0,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,96.72,2400.72,0.0,30,574.69,3005.41,Churned,Dissatisfaction,Product dissatisfaction
CUST-04104,Male,46,Yes,0,Fresno,95002,37.383401,-120.273502,4,32,Offer B,No,3.04,No,Yes,Fiber Optic,104.5,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,22.29,697.35,45.49,20,96.1,767.96,Stayed,,
CUST-04105,Male,77,No,0,San Francisco,92453,34.664699,-114.676482,1,33,Offer B,Yes,0.57,Yes,Yes,Cable,115.0,No,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,116.53,3530.95,0.0,0,17.32,3548.27,Stayed,,
CUST-04106,Female,84,No,2,Fresno,95304,34.741115,-120.073938,11,5,Offer B,Yes,17.12,,Yes,Fiber Optic,165.7,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,85.94,449.98,0.0,10,90.78,550.76,Churned,Dissatisfaction,Price too high
CUST-04107,Female,82,No,0,Riverside,92769,39.796077,-118.40362,1,9,None,No,38.56,Yes,Yes,Cable,166.9,Yes,No,Yes,Yes,No,No,No,No,One Year,No,Credit Card,44.32,349.57,28.2,0,348.71,670.08,Stayed,,
CUST-04108,Female,78,No,0,Anaheim,90783,32.677553,-114.906785,6,13,None,Yes,32.36,No,No,None,0.0,No,No,No,,No,No,No,No,Two Year,Yes,Credit Card,60.38,782.06,0.0,10,454.8,1246.86,Stayed,,
CUST-04109,Male,36,Yes,1,Riverside,90097,39.899646,-119.108365,3,6,Offer A,Yes,6.26,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,84.25,518.79,0.0,10,34.23,563.02,Churned,Dissatisfaction,Network reliability
CUST-04110,Female,63,Yes,0,Los Angeles,90587,37.504588,-121.884922,1,36,None,No,34.4,Yes,Yes,Cable,,No,No,No,Yes,No,Yes,No,No,One Year,Yes,Credit Card,26.56,937.37,0.0,30,1223.73,2191.1,Stayed,,
CUST-04111,Female,66,No,0,San Francisco,95208,41.394115,-120.537536,10,50,Offer A,Yes,28.75,Yes,Yes,Cable,108.4,Yes,,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,65.17,2953.82,0.0,0,1529.99,4483.81,Stayed,,
CUST-04112,Female,39,Yes,0,Riverside,95183,41.974555,-120.594392,2,61,Offer B,Yes,8.34,Yes,Yes,Fiber Optic,54.3,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,89.39,4702.07,0.0,0,517.54,5219.61,Stayed,,
CUST-04113,Female,74,No,0,Bakersfield,94637,38.803103,-117.066937,2,48,Offer B,Yes,37.77,No,Yes,DSL,95.4,No,No,Yes,No,No,Yes,No,Yes,One Year,Yes,Credit Card,27.99,1352.94,0.0,20,1944.91,3317.85,Stayed,,
CUST-04114,Female,31,Yes,0,Fresno,94912,36.416443,-121.420344,1,11,None,Yes,41.52,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,32.03,310.48,0.0,10,419.47,739.95,Stayed,,
CUST-04115,Male,61,Yes,0,Anaheim,92239,37.013316,-116.904999,6,17,None,Yes,11.63,Yes,Yes,Fiber Optic,164.2,No,No,No,,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,97.67,1636.43,0.0,20,199.95,1856.38,Stayed,,
CUST-04116,Male,33,Yes,3,Long Beach,90917,34.440047,-115.251876,0,2,None,Yes,31.79,No,Yes,Fiber Optic,75.7,,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,82.15,155.85,0.0,0,69.08,224.93,Stayed,,
CUST-04117,Male,29,No,0,Bakersfield,93350,33.442726,-121.004841,8,7,None,Yes,18.91,Yes,Yes,Cable,128.4,No,No,Yes,No,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,91.23,653.9,0.0,0,119.58,773.48,Churned,Attitude,Product dissatisfaction
CUST-04118,Female,72,No,0,Los Angeles,92587,37.998252,-123.092453,4,57,Offer A,Yes,2.92,No,Yes,Cable,54.4,Yes,Yes,No,Yes,No,Yes,,Yes,One Year,Yes,Mailed Check,88.23,4725.86,0.0,0,174.68,4900.54,Stayed,,
CUST-04119,Female,68,No,0,Anaheim,94181,40.152203,-117.859035,3,31,Offer A,Yes,,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,75.94,2174.31,21.59,0,1412.3,3565.02,Stayed,,
CUST-04120,Female,56,No,0,Anaheim,95455,34.986782,-120.747114,2,59,None,Yes,,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,23.81,1315.13,0.0,0,2379.63,3694.76,Stayed,,
CUST-04121,Male,50,Yes,2,San Diego,92489,36.486702,-118.946544,2,46,None,Yes,15.9,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,63.41,2611.8,0.0,0,697.01,3308.81,Stayed,,
CUST-04122,Female,50,Yes,1,Los Angeles,93794,37.77035,-117.904677,2,7,Offer A,Yes,26.58,Yes,Yes,Cable,113.2,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Mailed Check,53.18,390.73,0.0,20,174.04,584.77,Stayed,,
CUST-04123,Female,46,No,3,Bakersfield,92838,41.125029,-120.259473,0,14,None,Yes,,No,Yes,Cable,87.8,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Mailed Check,110.35,1514.27,0.0,0,378.25,1892.52,Stayed,,
CUST-04124,Female,48,No,0,Bakersfield,95972,33.816997,-114.883178,1,9,None,Yes,8.87,,Yes,Fiber Optic,31.9,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,67.73,522.7,0.0,0,78.24,600.94,Churned,Dissatisfaction,Competitor had better devices
CUST-04125,Male,48,Yes,0,Anaheim,92387,34.75039,-120.344008,10,9,Offer A,Yes,7.28,No,Yes,Fiber Optic,141.6,No,,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,96.48,796.41,0.0,0,67.59,864.0,Churned,Competitor,Price too high
CUST-04126,Female,63,No,0,Long Beach,95788,41.226039,-121.303307,6,2,None,Yes,,No,No,None,0.0,No,No,,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,47.38,86.98,0.0,0,76.29,163.27,Joined,,
CUST-04127,Male,69,No,0,Anaheim,91842,32.875588,-115.288978,2,16,Offer D,Yes,43.37,Yes,Yes,Fiber Optic,178.6,No,No,No,Yes,Yes,No,Yes,Yes,One Year,No,Credit Card,93.33,1357.89,0.0,30,634.0,2021.89,Stayed,,
CUST-04128,Female,27,Yes,0,Riverside,91203,38.733099,-123.082462,5,2,Offer C,Yes,36.26,No,Yes,Cable,143.9,No,No,,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,50.28,96.67,0.0,10,75.14,181.81,Joined,,
CUST-04129,Male,58,Yes,2,Anaheim,95367,38.575496,-123.208227,3,70,Offer A,Yes,3.64,No,Yes,Fiber Optic,47.4,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,36.8,2395.35,0.0,0,241.23,2636.58,Stayed,,
CUST-04130,Male,20,No,0,Sacramento,95100,36.140917,-114.768739,9,23,None,Yes,45.46,Yes,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,106.82,2538.46,0.0,10,969.08,3517.54,Churned,Dissatisfaction,Product dissatisfaction
CUST-04131,Male,76,Yes,2,Fresno,94770,36.947564,-122.326728,4,28,None,No,49.04,No,Yes,Fiber Optic,195.4,No,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,79.57,2019.07,0.0,0,1328.9,3347.97,Churned,Price,Service attitude
CUST-04132,Female,69,Yes,0,Long Beach,95795,40.621721,-122.956251,7,43,None,Yes,38.78,No,No,None,0.0,No,No,No,,No,No,No,No,Month-to-Month,Yes,Credit Card,66.34,2885.66,0.0,0,1811.08,4696.74,Stayed,,
CUST-04133,Female,51,No,0,Long Beach,90730,34.06733,-118.93425,1,63,None,Yes,17.67,Yes,Yes,Fiber Optic,89.6,No,No,No,Yes,No,No,Yes,No,Month-to-Month,No,Mailed Check,92.52,5839.27,31.13,0,1091.54,6899.68,Churned,Other,Competitor had better devices
CUST-04134,Male,66,Yes,0,Riverside,90317,34.699891,-124.0134,9,17,Offer A,Yes,20.29,No,Yes,Fiber Optic,140.7,Yes,No,,No,No,No,No,No,Two Year,Yes,Mailed Check,115.63,2020.2,0.0,0,350.24,2370.44,Stayed,,
CUST-04135,Male,45,Yes,0,San Francisco,90076,37.367329,-118.051844,4,36,None,Yes,43.48,No,Yes,Fiber Optic,8.2,No,No,No,Yes,Yes,No,No,No,One Year,Yes,Bank Withdrawal,102.69,3433.32,0.0,10,1618.06,5061.38,Stayed,,
CUST-04136,Female,30,Yes,2,Sacramento,95070,36.392582,-119.78952,1,19,Offer D,No,14.01,No,Yes,DSL,47.7,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,21.29,354.1,41.25,0,267.6,580.45,Stayed,,
CUST-04137,Female,84,No,0,Anaheim,93047,37.956539,-117.839716,11,5,Offer E,Yes,7.09,Yes,Yes,Fiber Optic,82.8,No,Yes,Yes,Yes,No,No,Yes,No,One Year,No,Bank Withdrawal,76.35,390.28,0.0,0,37.65,427.93,Churned,Dissatisfaction,Price too high
CUST-04138,Male,78,No,1,Oakland,90204,41.247972,-121.547056,8,23,Offer C,Yes,41.14,Yes,Yes,DSL,85.1,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,23.75,506.34,0.0,0,1012.04,1518.38,Stayed,,
CUST-04139,Female,77,Yes,0,Anaheim,95855,41.212469,-115.083089,1,19,Offer D,Yes,9.67,No,Yes,Fiber Optic,176.3,Yes,No,Yes,No,No,Yes,No,No,Two Year,No,Credit Card,66.52,1165.93,0.0,20,188.38,1374.31,Stayed,,
CUST-04140,Female,41,Yes,2,Long Beach,94289,34.685174,-121.685961,0,1,None,Yes,45.36,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,70.79,61.56,0.0,0,47.76,109.32,Churned,Competitor,Price too high
CUST-04141,Female,80,No,1,Oakland,93776,35.370374,-117.869327,3,27,Offer C,No,29.78,No,Yes,Cable,93.7,No,No,No,Yes,,Yes,No,No,One Year,Yes,Bank Withdrawal,36.75,1007.22,0.0,0,837.0,1844.22,Stayed,,
CUST-04142,Female,78,No,0,Anaheim,92945,34.039652,-114.671045,11,43,None,Yes,27.77,,Yes,Cable,81.1,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.21,4597.15,12.98,0,1108.79,5692.96,Stayed,,
CUST-04143,Male,40,No,0,Sacramento,95559,41.314009,-120.331583,6,25,Offer E,Yes,38.79,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,50.45,1078.2,0.0,0,970.06,2048.26,Stayed,,
CUST-04144,Female,47,Yes,0,Anaheim,94356,36.279709,-122.821164,1,54,Offer C,Yes,0.82,Yes,Yes,Cable,50.6,No,No,No,No,Yes,No,No,Yes,One Year,No,Credit Card,39.94,2150.84,32.29,0,43.99,2162.54,Stayed,,
CUST-04145,Female,77,No,0,San Diego,93052,36.772199,-123.788822,10,6,Offer A,Yes,35.68,No,Yes,Fiber Optic,32.3,Yes,No,No,No,No,No,Yes,Yes,Two Year,Yes,Credit Card,42.39,226.58,0.0,0,198.93,425.51,Stayed,,
CUST-04146,Male,35,No,0,Bakersfield,92664,40.125087,-114.484613,9,25,Offer D,Yes,29.92,Yes,Yes,DSL,72.6,Yes,Yes,,No,Yes,Yes,No,No,Month-to-Month,No,Mailed Check,30.7,779.96,0.0,0,689.42,1469.38,Churned,Attitude,Price too high
CUST-04147,Male,73,No,0,San Diego,90432,37.373248,-116.557505,8,46,None,Yes,26.19,No,Yes,DSL,150.7,No,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Credit Card,79.48,3126.66,0.0,30,1097.05,4253.71,Stayed,,
CUST-04148,Female,70,No,0,San Diego,92764,33.637677,-114.942899,11,59,Offer A,Yes,10.87,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Mailed Check,103.0,5534.7,0.0,0,586.05,6120.75,Stayed,,
CUST-04149,Female,24,Yes,3,San Diego,94792,36.659563,-117.232136,0,55,Offer D,Yes,41.47,Yes,Yes,Fiber Optic,174.9,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,88.0,4217.0,0.0,0,2092.25,6309.25,Stayed,,
CUST-04150,Female,69,No,0,Anaheim,93163,38.489978,-120.938536,0,24,None,Yes,12.53,No,Yes,DSL,145.9,Yes,Yes,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,50.07,1184.83,0.0,30,298.35,1513.18,Churned,Dissatisfaction,Service attitude
CUST-04151,Female,21,Yes,2,Riverside,90198,39.332486,-123.220628,7,24,Offer C,Yes,24.49,No,Yes,Cable,76.9,Yes,No,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,63.62,1509.11,0.0,0,552.41,2061.52,Stayed,,
CUST-04152,Male,51,Yes,0,San Diego,95079,38.630843,-114.835209,4,3,Offer A,Yes,7.9,No,Yes,Fiber Optic,107.4,Yes,Yes,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card,53.65,161.02,0.0,0,24.94,185.96,Joined,,
CUST-04153,Male,50,No,0,Long Beach,90039,33.632217,-119.407962,11,40,Offer A,Yes,48.69,No,Yes,DSL,26.2,No,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,110.73,4242.63,0.0,0,1800.04,6042.67,Stayed,,
CUST-04154,Male,55,No,0,Sacramento,92519,35.391273,-120.376306,11,20,Offer C,Yes,9.73,No,Yes,Fiber Optic,156.9,No,No,No,No,No,No,,No,Month-to-Month,Yes,Credit Card,54.89,1038.58,0.0,0,193.58,1232.16,Stayed,,
CUST-04155,Female,43,Yes,0,San Francisco,92127,39.468864,-118.490963,8,69,Offer E,Yes,40.16,No,Yes,Fiber Optic,157.4,Yes,Yes,No,Yes,Yes,,No,No,Month-to-Month,Yes,Bank Withdrawal,57.91,4173.69,0.0,0,2831.92,7005.61,Churned,Attitude,Service attitude
CUST-04156,Female,18,No,2,San Diego,90729,40.861807,-123.391783,7,70,None,Yes,13.15,No,Yes,Cable,78.7,No,Yes,Yes,No,No,No,No,No,Two Year,No,Credit Card,36.14,2426.45,0.0,0,855.11,3281.56,Stayed,,
CUST-04157,Female,21,Yes,3,Fresno,93900,32.948271,-121.28428,5,66,None,No,,Yes,Yes,Fiber Optic,55.8,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.47,5683.16,13.33,0,790.23,6460.06,Stayed,,
CUST-04158,Female,56,No,0,Riverside,93166,32.901177,-117.866088,3,69,Offer B,Yes,21.09,No,Yes,Fiber Optic,119.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,65.37,4139.21,0.0,10,1378.67,5527.88,Stayed,,
CUST-04159,Male,71,No,2,Sacramento,94780,38.612343,-123.458721,5,8,Offer B,Yes,42.29,Yes,Yes,Fiber Optic,67.9,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,80.3,616.76,0.0,20,337.8,974.56,Churned,Dissatisfaction,Network reliability
CUST-04160,Male,50,Yes,1,Fresno,94228,37.706438,-123.093475,1,55,Offer B,Yes,34.38,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,90.75,,0.0,0,1801.23,6158.26,Stayed,,
CUST-04161,Female,50,Yes,3,Los Angeles,92125,33.975721,-119.189886,4,37,Offer D,Yes,43.58,No,Yes,,144.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,113.41,3996.97,0.0,10,1768.47,5775.44,Stayed,,
CUST-04162,Male,37,Yes,0,Sacramento,96066,37.70877,-118.016046,9,72,Offer C,Yes,2.36,Yes,Yes,DSL,195.8,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,82.61,6210.74,0.0,20,174.56,6405.3,Stayed,,
CUST-04163,Female,33,Yes,3,Riverside,94135,41.75763,-122.555182,2,14,Offer A,Yes,47.78,No,Yes,Cable,73.8,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Mailed Check,58.48,747.28,0.0,10,668.49,1425.77,Stayed,,
CUST-04164,Female,38,Yes,2,San Diego,93772,38.493552,-124.15592,2,48,None,Yes,3.86,No,No,None,0.0,No,No,No,,No,No,No,No,Month-to-Month,Yes,Credit Card,117.54,4800.25,0.0,0,168.33,4968.58,Stayed,,
CUST-04165,Male,62,No,0,San Francisco,95539,36.766841,-114.532984,0,67,None,Yes,36.05,Yes,Yes,Cable,177.6,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,95.41,6548.69,0.0,0,2654.56,9203.25,Churned,Competitor,Price too high
CUST-04166,Female,79,Yes,0,Oakland,93258,40.361559,-124.214076,10,32,Offer B,No,10.36,No,Yes,Fiber Optic,6.9,No,Yes,No,,No,No,No,No,Month-to-Month,No,Credit Card,77.58,2340.03,36.81,20,332.0,2655.22,Churned,Dissatisfaction,Service attitude
CUST-04167,Female,48,No,0,Riverside,95584,34.521814,-124.478659,7,36,Offer E,Yes,42.04,Yes,Yes,Fiber Optic,,Yes,No,Yes,Yes,No,No,No,No,One Year,No,Bank Withdrawal,67.1,2085.54,0.0,0,1566.24,3651.78,Stayed,,
CUST-04168,Male,59,Yes,0,Anaheim,95552,36.436101,-121.137258,9,5,Offer B,Yes,43.12,No,Yes,Fiber Optic,,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,22.77,111.66,0.0,0,214.89,326.55,Stayed,,
CUST-04169,Female,29,No,1,Los Angeles,93207,37.513795,-122.186487,2,18,Offer B,Yes,27.56,Yes,Yes,Cable,85.0,,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,99.29,1799.39,41.09,30,534.05,2322.35,Stayed,,
CUST-04170,Female,82,Yes,1,Oakland,95623,37.293129,-118.534702,0,11,Offer C,Yes,20.14,Yes,Yes,DSL,39.0,No,No,No,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,86.33,905.6,0.0,10,239.91,1155.51,Stayed,,
CUST-04171,Male,20,Yes,1,Los Angeles,95389,41.249238,-115.200228,3,4,None,Yes,39.67,No,Yes,Cable,136.5,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,59.69,208.99,7.54,30,160.03,391.48,Churned,Competitor,Competitor had better devices
CUST-04172,Female,26,No,0,Fresno,92599,35.280347,-119.49648,0,20,None,Yes,43.7,No,Yes,Cable,114.5,,Yes,Yes,No,No,Yes,No,No,Two Year,No,Bank Withdrawal,33.68,699.83,0.0,0,920.9,1620.73,Stayed,,
CUST-04173,Male,68,Yes,0,Los Angeles,94436,33.036785,-116.457667,0,5,Offer A,Yes,36.91,No,Yes,DSL,83.8,No,Yes,,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,116.47,526.65,0.0,0,183.93,710.58,Churned,Competitor,Service attitude
CUST-04174,Female,33,No,0,San Diego,93314,41.205583,-115.044039,0,63,Offer E,Yes,,No,Yes,Fiber Optic,134.6,No,Yes,Yes,,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,38.21,2379.41,0.0,30,2815.3,5224.71,Stayed,,
CUST-04175,Male,20,No,1,Bakersfield,91245,34.562143,-122.530244,1,54,Offer D,Yes,31.33,Yes,Yes,DSL,21.3,No,Yes,No,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,21.57,1164.89,0.0,0,1634.81,2799.7,Stayed,,
CUST-04176,Male,41,No,0,Sacramento,94088,36.100766,-119.421567,11,65,Offer C,Yes,33.52,Yes,Yes,Fiber Optic,172.3,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.78,5989.98,0.0,10,2056.31,8056.29,Churned,Dissatisfaction,Service attitude
CUST-04177,Male,30,Yes,0,Los Angeles,90658,37.54347,-117.822472,0,13,Offer A,Yes,28.59,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,54.39,719.67,0.0,0,379.64,1099.31,Stayed,,
CUST-04178,Female,19,Yes,0,Los Angeles,92966,41.770864,-121.048414,11,3,Offer B,Yes,24.41,Yes,Yes,Fiber Optic,125.1,Yes,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,48.84,139.42,0.0,0,73.04,212.46,Joined,,
CUST-04179,Male,38,Yes,0,Bakersfield,91700,37.58505,-116.806578,5,2,Offer A,Yes,32.74,No,Yes,Cable,59.0,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,75.33,134.76,13.05,20,60.39,202.1,Stayed,,
CUST-04180,Male,36,No,0,Bakersfield,94457,36.753561,-117.164724,6,12,Offer C,Yes,28.06,No,Yes,,194.6,No,Yes,,Yes,Yes,,No,Yes,Month-to-Month,Yes,Credit Card,29.84,354.72,0.0,10,333.43,698.15,Stayed,,
CUST-04181,Male,64,Yes,0,Sacramento,96069,38.044566,-120.120619,0,56,Offer A,No,36.56,No,No,None,0.0,No,,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,108.24,5772.78,0.0,0,2018.58,7791.36,Stayed,,
CUST-04182,Male,39,Yes,3,Sacramento,93044,41.722678,-123.585281,9,58,None,No,46.71,No,Yes,,41.3,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,62.31,3603.25,0.0,0,2724.02,6327.27,Stayed,,
CUST-04183,Male,50,Yes,0,Riverside,94425,40.270474,-124.379685,0,52,None,Yes,18.65,,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,81.59,4025.31,32.86,0,911.27,4903.72,Stayed,,
CUST-04184,Female,49,Yes,2,San Francisco,91800,34.105197,-120.658765,10,15,Offer B,Yes,20.56,Yes,Yes,Cable,59.1,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,28.52,,0.0,0,312.89,751.92,Churned,Dissatisfaction,Price too high
CUST-04185,Female,81,Yes,0,San Francisco,95342,40.13097,-123.646484,9,1,Offer C,Yes,,,Yes,Cable,155.7,Yes,No,No,Yes,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,70.18,73.62,0.0,0,0.68,74.3,Joined,,
CUST-04186,Female,56,Yes,2,Long Beach,95964,40.490441,-116.371106,8,72,None,Yes,,Yes,Yes,Fiber Optic,,Yes,No,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,97.2,6856.64,0.0,0,2032.94,8889.58,Churned,Other,Competitor had better devices
CUST-04187,Female,59,Yes,0,Bakersfield,95806,39.061594,-121.023012,8,71,Offer D,Yes,6.57,Yes,Yes,DSL,21.1,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,24.77,1774.38,0.0,20,459.01,2253.39,Stayed,,
CUST-04188,Female,26,Yes,1,Oakland,94536,38.743718,-117.572578,0,45,Offer D,Yes,35.8,No,Yes,Fiber Optic,92.2,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,113.1,4376.04,47.77,10,1651.72,5989.99,Stayed,,
CUST-04189,Female,42,Yes,2,Oakland,93627,36.688332,-120.897659,10,16,Offer C,Yes,38.98,No,Yes,Fiber Optic,46.8,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,74.72,1054.68,0.0,0,584.33,1639.01,Stayed,,
CUST-04190,Female,19,No,0,San Diego,93978,38.596106,-116.22224,7,17,Offer C,No,36.14,Yes,Yes,Fiber Optic,184.6,No,Yes,Yes,No,Yes,,No,Yes,Month-to-Month,Yes,Bank Withdrawal,39.3,580.24,0.0,10,618.4,1208.64,Stayed,,
CUST-04191,Male,36,Yes,2,San Francisco,91977,39.506962,-115.26051,2,30,None,Yes,,No,Yes,Fiber Optic,,No,No,Yes,No,No,,Yes,Yes,Month-to-Month,Yes,Mailed Check,63.23,1832.88,0.0,10,746.13,2589.01,Stayed,,
CUST-04192,Female,37,Yes,0,Riverside,94929,33.666792,-115.789853,6,37,Offer E,Yes,26.71,No,Yes,Cable,66.5,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,79.24,2641.6,0.0,0,978.66,3620.26,Churned,Attitude,Product dissatisfaction
CUST-04193,Male,34,Yes,1,Oakland,93670,34.944635,-119.461475,0,18,None,Yes,32.33,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,25.65,428.67,0.0,0,574.04,1002.71,Stayed,,
CUST-04194,Male,20,Yes,0,Sacramento,94193,34.343778,-123.626903,6,11,None,Yes,27.74,,Yes,Cable,10.6,No,Yes,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,91.49,946.07,0.0,30,324.89,1300.96,Churned,Competitor,Product dissatisfaction
CUST-04195,Female,68,Yes,2,Los Angeles,96096,40.491512,-120.634204,10,60,Offer B,Yes,37.51,No,Yes,Cable,108.5,No,No,No,Yes,,No,No,Yes,Two Year,Yes,Credit Card,43.72,2499.54,0.0,10,2475.1,4984.64,Stayed,,
CUST-04196,Male,43,No,1,Los Angeles,90938,38.960025,-120.085658,0,59,Offer A,Yes,44.73,No,Yes,Cable,197.4,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,86.7,5258.25,0.0,0,2877.53,8135.78,Churned,Competitor,Competitor had better devices
CUST-04197,Male,73,No,0,Sacramento,95597,36.782396,-114.513358,2,70,Offer E,Yes,26.81,No,No,None,0.0,No,,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,39.48,2538.55,0.0,0,1856.65,4395.2,Stayed,,
